CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
SQ	CP126102.1	5004067	5004037	5004016	68.68
CT	76	1109	1081	1081.000
CT	75	948	917	917.000
CT	74	826	797	797.000
CT	73	789	753	753.000
CT	72	770	735	735.000
CT	71	690	665	665.000
CT	70	636	600	600.000
CT	69	589	546	546.000
CT	68	545	505	505.000
CT	67	498	450	450.000
CT	66	426	387	387.000
CT	65	435	386	386.000
CT	64	455	402	402.000
CT	63	456	420	420.000
CT	62	414	374	374.000
CT	61	388	334	334.000
CT	60	320	250	250.000
CT	59	287	244	244.000
CT	58	266	190	190.000
CT	57	259	202	202.000
CT	56	276	201	201.000
CT	55	211	145	145.000
CT	54	211	126	126.000
CT	53	165	96	96.000
CT	52	141	67	67.000
CT	51	145	65	65.000
CT	50	147	58	58.000
CT	49	146	55	55.000
CT	48	156	48	48.000
CT	47	163	51	51.000
CT	46	140	42	42.000
CT	45	147	27	27.000
CT	44	135	30	30.000
CT	43	124	25	25.000
CT	42	149	17	17.000
CT	41	130	21	21.000
CT	40	174	11	11.000
CT	39	172	8	8.000
CT	38	188	17	17.000
CT	37	198	9	9.000
CT	36	194	6	6.000
CT	35	212	2	2.000
CT	34	229	0	0.000
CT	33	247	0	0.000
CT	32	280	0	0.000
CT	31	282	0	0.000
CT	30	300	0	0.000
CT	29	344	0	0.000
CT	28	331	0	0.000
CT	27	401	0	0.000
CT	26	453	0	0.000
CT	25	506	0	0.000
CT	24	596	0	0.000
CT	23	664	0	0.000
CT	22	719	0	0.000
CT	21	842	0	0.000
CT	20	970	0	0.000
CT	19	1147	0	0.000
CT	18	1381	0	0.000
CT	17	1626	0	0.000
CT	16	1921	0	0.000
CT	15	2588	0	0.000
CT	14	3236	0	0.000
CT	13	3968	0	0.000
CT	12	5281	0	0.000
CT	11	7172	0	0.000
CT	10	9399	0	0.000
CT	9	13929	0	0.000
CT	8	21535	0	0.000
CT	7	35197	0	0.000
CT	6	69775	0	0.000
CT	5	155490	0	0.000
CT	4	411385	0	0.000
CT	3	1336523	0	0.000
CT	2	8184663	0	0.000
CT	1	0	0	-nan
CT	0	0	21	-nan
FR	0	0
ER	5004037	0.000
CV	1.000
QV	68.685	68.685
